Iteration: 1, 
No. of Clusters: 21, Density: 0.3702662, Entropy: 0.0, Fmeasure: 0.84548414
UID	ClusterID
759	c1
769	c1
770	c1
783	c1
785	c1
789	c1
795	c1
832	c1
844	c1
845	c1
853	c1
866	c1
867	c1
877	c1
902	c1
905	c1
906	c1
917	c1
923	c1
924	c1
928	c1
948	c1
957	c1
969	c1
976	c1
985	c1
986	c1
997	c1
999	c1
1002	c1
1011	c1
1012	c1
1016	c1
1022	c1
1027	c1
1032	c1
1033	c1
1035	c1
1039	c1
1043	c1
1050	c1
1056	c1
1059	c1
1066	c1
1073	c1
1094	c1
1098	c1
1107	c1
1110	c1
1111	c1
1118	c1
1120	c1
1132	c1
1137	c1
1138	c1
1142	c1
1143	c1
1147	c1
1151	c1
1173	c1
1174	c1
1181	c1
1228	c1
1230	c1
1235	c1
1241	c1
1243	c1
1248	c1
1272	c1
1283	c1
1284	c1
1285	c1
1292	c1
1294	c1
1299	c1
1311	c1
1312	c1
1324	c1
1327	c1
1347	c1
1358	c1
1363	c1
1370	c1
1376	c1
1386	c1
1400	c1
1424	c1
1443	c1
1449	c1
1452	c1
1453	c1
1464	c1
1465	c1
1466	c1
1480	c1
1483	c1
1	c2
3	c2
4	c2
5	c2
6	c2
7	c2
8	c2
9	c2
10	c2
11	c2
12	c2
13	c2
14	c2
16	c2
17	c2
18	c2
19	c2
20	c2
22	c2
24	c2
25	c2
26	c2
27	c2
28	c2
30	c2
32	c2
33	c2
34	c2
35	c2
36	c2
37	c2
38	c2
39	c2
40	c2
41	c2
42	c2
43	c2
44	c2
46	c2
47	c2
48	c2
49	c2
50	c2
51	c2
52	c2
53	c2
54	c2
56	c2
57	c2
58	c2
59	c2
60	c2
61	c2
62	c2
63	c2
64	c2
65	c2
66	c2
67	c2
68	c2
69	c2
70	c2
71	c2
72	c2
73	c2
74	c2
75	c2
76	c2
77	c2
78	c2
79	c2
80	c2
81	c2
82	c2
83	c2
84	c2
85	c2
86	c2
87	c2
88	c2
89	c2
90	c2
91	c2
92	c2
93	c2
94	c2
95	c2
96	c2
97	c2
98	c2
99	c2
100	c2
101	c2
102	c2
103	c2
104	c2
105	c2
106	c2
107	c2
108	c2
109	c2
110	c2
111	c2
112	c2
113	c2
114	c2
115	c2
116	c2
117	c2
118	c2
119	c2
120	c2
121	c2
122	c2
123	c2
125	c2
126	c2
127	c2
128	c2
129	c2
130	c2
131	c2
132	c2
133	c2
134	c2
135	c2
136	c2
137	c2
138	c2
139	c2
141	c2
142	c2
143	c2
145	c2
146	c2
148	c2
149	c2
150	c2
151	c2
152	c2
153	c2
154	c2
156	c2
157	c2
158	c2
160	c2
161	c2
163	c2
164	c2
165	c2
166	c2
169	c2
171	c2
173	c2
174	c2
175	c2
176	c2
177	c2
178	c2
179	c2
182	c2
183	c2
184	c2
185	c2
186	c2
187	c2
188	c2
189	c2
190	c2
192	c2
193	c2
194	c2
195	c2
196	c2
197	c2
198	c2
199	c2
200	c2
201	c2
203	c2
204	c2
205	c2
206	c2
207	c2
208	c2
209	c2
210	c2
211	c2
212	c2
213	c2
214	c2
215	c2
216	c2
217	c2
218	c2
219	c2
221	c2
222	c2
223	c2
224	c2
225	c2
226	c2
227	c2
228	c2
229	c2
230	c2
231	c2
232	c2
233	c2
234	c2
235	c2
236	c2
237	c2
238	c2
239	c2
240	c2
242	c2
243	c2
