Iteration: 1, 
No. of Clusters: 7, Density: 0.4832785, Entropy: 0.0, Fmeasure: 0.84800273
UID	ClusterID
759	c1
762	c1
769	c1
770	c1
777	c1
783	c1
785	c1
789	c1
795	c1
816	c1
826	c1
832	c1
835	c1
844	c1
845	c1
852	c1
853	c1
855	c1
866	c1
867	c1
877	c1
886	c1
902	c1
905	c1
906	c1
917	c1
919	c1
923	c1
924	c1
928	c1
932	c1
935	c1
948	c1
950	c1
956	c1
957	c1
969	c1
972	c1
976	c1
985	c1
986	c1
999	c1
1002	c1
1011	c1
1012	c1
1016	c1
1022	c1
1027	c1
1032	c1
1033	c1
1035	c1
1039	c1
1040	c1
1043	c1
1048	c1
1050	c1
1051	c1
1056	c1
1059	c1
1063	c1
1066	c1
1073	c1
1091	c1
1094	c1
1098	c1
1101	c1
1107	c1
1110	c1
1111	c1
1112	c1
1117	c1
1118	c1
1120	c1
1132	c1
1135	c1
1137	c1
1138	c1
1142	c1
1143	c1
1144	c1
1147	c1
1151	c1
1161	c1
1173	c1
1174	c1
1181	c1
1191	c1
1209	c1
1223	c1
1228	c1
1230	c1
1235	c1
1241	c1
1243	c1
1248	c1
1266	c1
1272	c1
1283	c1
1284	c1
1285	c1
1292	c1
1294	c1
1299	c1
1311	c1
1312	c1
1313	c1
1320	c1
1324	c1
1325	c1
1327	c1
1333	c1
1339	c1
1347	c1
1358	c1
1362	c1
1363	c1
1370	c1
1376	c1
1386	c1
1400	c1
1410	c1
1413	c1
1424	c1
1427	c1
1429	c1
1430	c1
1443	c1
1452	c1
1453	c1
1461	c1
1462	c1
1464	c1
1465	c1
1466	c1
1480	c1
1483	c1
3	c2
4	c2
25	c2
40	c2
46	c2
48	c2
49	c2
50	c2
54	c2
55	c2
56	c2
57	c2
60	c2
61	c2
63	c2
70	c2
71	c2
74	c2
75	c2
82	c2
85	c2
87	c2
91	c2
94	c2
99	c2
102	c2
108	c2
111	c2
112	c2
115	c2
120	c2
122	c2
126	c2
131	c2
134	c2
135	c2
138	c2
139	c2
140	c2
146	c2
148	c2
153	c2
155	c2
159	c2
161	c2
164	c2
169	c2
172	c2
174	c2
176	c2
177	c2
180	c2
182	c2
183	c2
190	c2
195	c2
196	c2
197	c2
199	c2
206	c2
214	c2
221	c2
224	c2
226	c2
228	c2
229	c2
231	c2
232	c2
234	c2
236	c2
240	c2
242	c2
247	c2
251	c2
254	c2
258	c2
260	c2
261	c2
263	c2
265	c2
266	c2
270	c2
271	c2
285	c2
286	c2
294	c2
302	c2
304	c2
306	c2
307	c2
319	c2
320	c2
322	c2
324	c2
330	c2
334	c2
336	c2
339	c2
341	c2
342	c2
343	c2
346	c2
347	c2
348	c2
359	c2
363	c2
366	c2
369	c2
372	c2
375	c2
376	c2
386	c2
395	c2
396	c2
398	c2
402	c2
412	c2
413	c2
423	c2
425	c2
430	c2
433	c2
434	c2
435	c2
441	c2
455	c2
456	c2
457	c2
458	c2
459	c2
463	c2
464	c2
465	c2
472	c2
473	c2
475	c2
476	c2
478	c2
479	c2
480	c2
481	c2
482	c2
483	c2
484	c2
485	c2
486	c2
489	c2
492	c2
493	c2
510	c2
512	c2
514	c2
519	c2
520	c2
522	c2
526	c2
528	c2
529	c2
531	c2
533	c2
545	c2
546	c2
552	c2
557	c2
558	c2
565	c2
569	c2
571	c2
576	c2
581	c2
582	c2
586	c2
591	c2
592	c2
593	c2
594	c2
599	c2
606	c2
607	c2
608	c2
611	c2
618	c2
623	c2
627	c2
629	c2
630	c2
633	c2
636	c2
637	c2
638	c2
639	c2
641	c2
656	c2
658	c2
663	c2
664	c2
665	c2
666	c2
672	c2
673	c2
678	c2
687	c2
692	c2
695	c2
697	c2
698	c2
706	c2
707	c2
710	c2
719	c2
723	c2
724	c2
728	c2
729	c2
733	c2
734	c2
742	c2
746	c2
748	c2
750	c2
751	c2
752	c2
753	c2
1	c3
2	c3
5	c3
6	c3
7	c3
8	c3
9	c3
10	c3
11	c3
12	c3
13	c3
14	c3
15	c3
16	c3
17	c3
18	c3
19	c3
20	c3
21	c3
22	c3
23	c3
24	c3
26	c3
27	c3
28	c3
29	c3
30	c3
31	c3
32	c3
33	c3
34	c3
35	c3
36	c3
37	c3
38	c3
39	c3
41	c3
42	c3
43	c3
44	c3
45	c3
47	c3
51	c3
52	c3
53	c3
58	c3
59	c3
62	c3
64	c3
65	c3
66	c3
67	c3
68	c3
69	c3
72	c3
73	c3
76	c3
77	c3
78	c3
79	c3
80	c3
81	c3
83	c3
84	c3
86	c3
88	c3
89	c3
90	c3
92	c3
93	c3
95	c3
96	c3
97	c3
98	c3
100	c3
101	c3
103	c3
104	c3
105	c3
106	c3
107	c3
109	c3
110	c3
113	c3
114	c3
116	c3
117	c3
118	c3
119	c3
121	c3
123	c3
124	c3
125	c3
127	c3
128	c3
129	c3
130	c3
132	c3
133	c3
136	c3
137	c3
141	c3
142	c3
143	c3
144	c3
145	c3
147	c3
149	c3
150	c3
151	c3
152	c3
154	c3
156	c3
157	c3
158	c3
160	c3
162	c3
163	c3
165	c3
166	c3
167	c3
168	c3
170	c3
171	c3
173	c3
175	c3
178	c3
179	c3
181	c3
184	c3
185	c3
186	c3
187	c3
188	c3
189	c3
191	c3
192	c3
193	c3
194	c3
198	c3
200	c3
201	c3
202	c3
203	c3
204	c3
205	c3
207	c3
208	c3
209	c3
210	c3
211	c3
212	c3
213	c3
215	c3
216	c3
217	c3
218	c3
219	c3
220	c3
222	c3
223	c3
225	c3
227	c3
230	c3
233	c3
235	c3
237	c3
238	c3
239	c3
241	c3
243	c3
244	c3
245	c3
246	c3
248	c3
249	c3
250	c3
252	c3
253	c3
255	c3
256	c3
257	c3
259	c3
262	c3
264	c3
267	c3
268	c3
269	c3
272	c3
273	c3
274	c3
275	c3
276	c3
277	c3
278	c3
279	c3
280	c3
281	c3
282	c3
283	c3
284	c3
287	c3
288	c3
289	c3
290	c3
291	c3
292	c3
293	c3
295	c3
296	c3
298	c3
299	c3
300	c3
301	c3
303	c3
305	c3
308	c3
309	c3
310	c3
311	c3
312	c3
313	c3
314	c3
315	c3
316	c3
317	c3
318	c3
321	c3
323	c3
325	c3
326	c3
327	c3
328	c3
329	c3
331	c3
332	c3
333	c3
335	c3
337	c3
338	c3
340	c3
344	c3
345	c3
349	c3
350	c3
351	c3
352	c3
353	c3
354	c3
355	c3
356	c3
357	c3
358	c3
360	c3
361	c3
362	c3
364	c3
365	c3
367	c3
368	c3
370	c3
371	c3
373	c3
374	c3
377	c3
378	c3
380	c3
381	c3
382	c3
383	c3
384	c3
385	c3
388	c3
389	c3
390	c3
391	c3
392	c3
393	c3
394	c3
397	c3
399	c3
400	c3
401	c3
403	c3
404	c3
405	c3
406	c3
407	c3
408	c3
409	c3
410	c3
411	c3
414	c3
415	c3
416	c3
417	c3
418	c3
419	c3
420	c3
421	c3
422	c3
424	c3
426	c3
427	c3
428	c3
429	c3
431	c3
432	c3
436	c3
437	c3
438	c3
439	c3
440	c3
442	c3
443	c3
444	c3
445	c3
446	c3
447	c3
448	c3
449	c3
450	c3
451	c3
452	c3
453	c3
454	c3
460	c3
461	c3
462	c3
466	c3
467	c3
468	c3
469	c3
470	c3
471	c3
474	c3
477	c3
487	c3
488	c3
490	c3
491	c3
494	c3
495	c3
496	c3
497	c3
498	c3
499	c3
500	c3
501	c3
502	c3
503	c3
504	c3
505	c3
506	c3
507	c3
508	c3
509	c3
511	c3
513	c3
515	c3
516	c3
517	c3
518	c3
521	c3
523	c3
525	c3
527	c3
530	c3
532	c3
534	c3
535	c3
536	c3
537	c3
