Iteration: 1, 
No. of Clusters: 21, Density: 0.33431053, Entropy: 0.020301897, Fmeasure: 0.6679977
UID	ClusterID
759	c1
763	c1
765	c1
766	c1
769	c1
770	c1
771	c1
772	c1
782	c1
783	c1
784	c1
785	c1
786	c1
787	c1
788	c1
789	c1
790	c1
791	c1
792	c1
793	c1
794	c1
795	c1
800	c1
801	c1
803	c1
806	c1
810	c1
814	c1
818	c1
820	c1
821	c1
824	c1
829	c1
830	c1
831	c1
832	c1
834	c1
835	c1
836	c1
837	c1
838	c1
839	c1
840	c1
842	c1
844	c1
845	c1
847	c1
853	c1
860	c1
866	c1
867	c1
869	c1
873	c1
875	c1
877	c1
878	c1
879	c1
881	c1
882	c1
885	c1
894	c1
895	c1
900	c1
902	c1
903	c1
905	c1
906	c1
907	c1
910	c1
917	c1
919	c1
923	c1
924	c1
925	c1
926	c1
927	c1
928	c1
930	c1
933	c1
934	c1
936	c1
938	c1
940	c1
942	c1
946	c1
948	c1
950	c1
953	c1
957	c1
964	c1
966	c1
967	c1
969	c1
975	c1
976	c1
981	c1
985	c1
986	c1
991	c1
992	c1
995	c1
997	c1
999	c1
1002	c1
1003	c1
1011	c1
1012	c1
1014	c1
1016	c1
1018	c1
1022	c1
1023	c1
1025	c1
1027	c1
1031	c1
1032	c1
1033	c1
1034	c1
1035	c1
1036	c1
1039	c1
1041	c1
1043	c1
1044	c1
1049	c1
1050	c1
1054	c1
1056	c1
1059	c1
1060	c1
1061	c1
1062	c1
1063	c1
1066	c1
1068	c1
1070	c1
1072	c1
1073	c1
1083	c1
1086	c1
1088	c1
1089	c1
1090	c1
1093	c1
1094	c1
1096	c1
1098	c1
1101	c1
1106	c1
1107	c1
1110	c1
1111	c1
1112	c1
1113	c1
1114	c1
1115	c1
1117	c1
1118	c1
1120	c1
1125	c1
1126	c1
1128	c1
1132	c1
1133	c1
1135	c1
1137	c1
1138	c1
1142	c1
1143	c1
1147	c1
1151	c1
1153	c1
1158	c1
1161	c1
1162	c1
1168	c1
1169	c1
1170	c1
1173	c1
1174	c1
1176	c1
1179	c1
1180	c1
1181	c1
1183	c1
1187	c1
1192	c1
1196	c1
1198	c1
1199	c1
1200	c1
1202	c1
1205	c1
1207	c1
1208	c1
1209	c1
1211	c1
1212	c1
1213	c1
1216	c1
1217	c1
1218	c1
1226	c1
1228	c1
1230	c1
1233	c1
1235	c1
1236	c1
1237	c1
1241	c1
1243	c1
1246	c1
1248	c1
1249	c1
1250	c1
1257	c1
1261	c1
1268	c1
1269	c1
1271	c1
1272	c1
1274	c1
1276	c1
1278	c1
1280	c1
1282	c1
1283	c1
1284	c1
1285	c1
1287	c1
1288	c1
1289	c1
1292	c1
1294	c1
1299	c1
1300	c1
1303	c1
1311	c1
1312	c1
1316	c1
1318	c1
1320	c1
1322	c1
1323	c1
1324	c1
1327	c1
1331	c1
1333	c1
1339	c1
1342	c1
1344	c1
1345	c1
1347	c1
1348	c1
1349	c1
1350	c1
1356	c1
1357	c1
1358	c1
1359	c1
1362	c1
1363	c1
1368	c1
1369	c1
1370	c1
1375	c1
1376	c1
1381	c1
1382	c1
1384	c1
1385	c1
1386	c1
1387	c1
1392	c1
1396	c1
1400	c1
1401	c1
1404	c1
1407	c1
1412	c1
1414	c1
1419	c1
1420	c1
1422	c1
1424	c1
1425	c1
1429	c1
1436	c1
1438	c1
1441	c1
1443	c1
1445	c1
1446	c1
1448	c1
1449	c1
1450	c1
1452	c1
1453	c1
1456	c1
1458	c1
1459	c1
1462	c1
1464	c1
1465	c1
1466	c1
1471	c1
1473	c1
1475	c1
1476	c1
1480	c1
1482	c1
1483	c1
1487	c1
1490	c1
3	c2
4	c2
25	c2
48	c2
49	c2
50	c2
54	c2
57	c2
60	c2
61	c2
63	c2
71	c2
74	c2
91	c2
94	c2
108	c2
111	c2
112	c2
120	c2
122	c2
126	c2
131	c2
134	c2
135	c2
139	c2
146	c2
148	c2
153	c2
161	c2
164	c2
169	c2
174	c2
176	c2
182	c2
183	c2
195	c2
196	c2
197	c2
199	c2
214	c2
221	c2
226	c2
228	c2
231	c2
232	c2
234	c2
236	c2
240	c2
242	c2
247	c2
251	c2
254	c2
258	c2
260	c2
261	c2
263	c2
265	c2
266	c2
270	c2
271	c2
285	c2
286	c2
294	c2
302	c2
304	c2
306	c2
319	c2
320	c2
322	c2
324	c2
330	c2
334	c2
336	c2
339	c2
342	c2
343	c2
346	c2
348	c2
359	c2
366	c2
369	c2
372	c2
375	c2
376	c2
386	c2
395	c2
398	c2
412	c2
413	c2
423	c2
430	c2
433	c2
435	c2
447	c2
455	c2
456	c2
457	c2
458	c2
459	c2
463	c2
464	c2
473	c2
476	c2
478	c2
482	c2
486	c2
510	c2
520	c2
522	c2
526	c2
528	c2
529	c2
531	c2
533	c2
543	c2
545	c2
546	c2
552	c2
557	c2
558	c2
565	c2
569	c2
571	c2
576	c2
581	c2
582	c2
586	c2
592	c2
593	c2
594	c2
599	c2
606	c2
607	c2
608	c2
611	c2
627	c2
629	c2
630	c2
633	c2
636	c2
638	c2
639	c2
656	c2
658	c2
663	c2
665	c2
666	c2
672	c2
673	c2
678	c2
692	c2
695	c2
697	c2
698	c2
706	c2
707	c2
710	c2
719	c2
723	c2
724	c2
728	c2
733	c2
734	c2
742	c2
746	c2
748	c2
750	c2
751	c2
752	c2
753	c2
289	c3
532	c3
1	c4
2	c4
5	c4
6	c4
7	c4
9	c4
10	c4
11	c4
12	c4
17	c4
18	c4
19	c4
20	c4
21	c4
22	c4
26	c4
27	c4
28	c4
29	c4
32	c4
33	c4
34	c4
36	c4
37	c4
38	c4
42	c4
43	c4
44	c4
45	c4
46	c4
47	c4
51	c4
52	c4
56	c4
58	c4
62	c4
65	c4
66	c4
67	c4
68	c4
69	c4
70	c4
73	c4
75	c4
76	c4
77	c4
78	c4
79	c4
80	c4
81	c4
82	c4
83	c4
84	c4
86	c4
87	c4
88	c4
92	c4
93	c4
95	c4
96	c4
97	c4
98	c4
100	c4
101	c4
103	c4
104	c4
105	c4
106	c4
107	c4
109	c4
110	c4
113	c4
115	c4
116	c4
117	c4
119	c4
121	c4
123	c4
124	c4
125	c4
127	c4
128	c4
129	c4
130	c4
132	c4
133	c4
136	c4
137	c4
138	c4
140	c4
141	c4
142	c4
143	c4
147	c4
149	c4
151	c4
152	c4
157	c4
158	c4
160	c4
162	c4
163	c4
165	c4
166	c4
168	c4
171	c4
173	c4
175	c4
177	c4
178	c4
179	c4
181	c4
184	c4
185	c4
186	c4
188	c4
190	c4
193	c4
198	c4
200	c4
201	c4
203	c4
204	c4
205	c4
207	c4
208	c4
211	c4
212	c4
213	c4
215	c4
216	c4
217	c4
219	c4
222	c4
223	c4
224	c4
225	c4
227	c4
230	c4
235	c4
237	c4
238	c4
239	c4
243	c4
244	c4
245	c4
246	c4
250	c4
252	c4
253	c4
255	c4
256	c4
257	c4
259	c4
262	c4
264	c4
267	c4
269	c4
272	c4
273	c4
274	c4
275	c4
277	c4
279	c4
280	c4
281	c4
282	c4
283	c4
284	c4
287	c4
290	c4
291	c4
292	c4
293	c4
295	c4
296	c4
298	c4
299	c4
300	c4
303	c4
305	c4
307	c4
308	c4
309	c4
310	c4
311	c4
312	c4
313	c4
314	c4
315	c4
317	c4
318	c4
321	c4
325	c4
326	c4
327	c4
328	c4
329	c4
331	c4
332	c4
333	c4
335	c4
337	c4
338	c4
340	c4
341	c4
344	c4
345	c4
349	c4
350	c4
351	c4
352	c4
353	c4
354	c4
355	c4
356	c4
357	c4
358	c4
360	c4
