Iteration: 1, 
No. of Clusters: 25, Density: 0.37476578, Entropy: 3.3301883, Fmeasure: 0.07426077
UID	ClusterID
1	c1
40	c1
50	c1
100	c1
103	c1
130	c1
198	c1
214	c1
237	c1
252	c1
258	c1
311	c1
367	c1
371	c1
398	c1
407	c1
415	c1
430	c1
432	c1
449	c1
459	c1
464	c1
476	c1
492	c1
510	c1
577	c1
580	c1
589	c1
614	c1
618	c1
630	c1
646	c1
650	c1
655	c1
663	c1
674	c1
675	c1
679	c1
680	c1
681	c1
693	c1
700	c1
709	c1
716	c1
724	c1
729	c1
740	c1
741	c1
744	c1
750	c1
759	c1
771	c1
780	c1
790	c1
801	c1
813	c1
814	c1
829	c1
830	c1
837	c1
844	c1
848	c1
851	c1
853	c1
856	c1
860	c1
866	c1
874	c1
877	c1
879	c1
883	c1
906	c1
907	c1
908	c1
909	c1
923	c1
947	c1
957	c1
967	c1
971	c1
972	c1
977	c1
978	c1
996	c1
1008	c1
1026	c1
1028	c1
1041	c1
1046	c1
1055	c1
1064	c1
1077	c1
1082	c1
1084	c1
1105	c1
1111	c1
1112	c1
1114	c1
1115	c1
1116	c1
1119	c1
1122	c1
1129	c1
1133	c1
1135	c1
1152	c1
1162	c1
1163	c1
1169	c1
1172	c1
1175	c1
1209	c1
1210	c1
1211	c1
1219	c1
1227	c1
1230	c1
1238	c1
1239	c1
1247	c1
1251	c1
1254	c1
1259	c1
1265	c1
1279	c1
1282	c1
1283	c1
1305	c1
1307	c1
1324	c1
1328	c1
1331	c1
1341	c1
1343	c1
1345	c1
1348	c1
1351	c1
1366	c1
1367	c1
1370	c1
1374	c1
1388	c1
1389	c1
1391	c1
1395	c1
1418	c1
1422	c1
1427	c1
1431	c1
1451	c1
1457	c1
1458	c1
1459	c1
1465	c1
1478	c1
1489	c1
1496	c1
1498	c1
1499	c1
1502	c1
1508	c1
1512	c1
1514	c1
1515	c1
1519	c1
1523	c1
1524	c1
1530	c1
1532	c1
1534	c1
1538	c1
1548	c1
1565	c1
1571	c1
1585	c1
1591	c1
1597	c1
1601	c1
1604	c1
1608	c1
1612	c1
1613	c1
1616	c1
1623	c1
1624	c1
1631	c1
1632	c1
1638	c1
1643	c1
1657	c1
1663	c1
1666	c1
1675	c1
1679	c1
1683	c1
1684	c1
1686	c1
1689	c1
1699	c1
1700	c1
1708	c1
1709	c1
1714	c1
1725	c1
1727	c1
1729	c1
1732	c1
1740	c1
1746	c1
1752	c1
1757	c1
1758	c1
1761	c1
1762	c1
1763	c1
1767	c1
1769	c1
1788	c1
1792	c1
1796	c1
1799	c1
1804	c1
1806	c1
1807	c1
1811	c1
1813	c1
1818	c1
1820	c1
1824	c1
1830	c1
1831	c1
1838	c1
1848	c1
1852	c1
1857	c1
1865	c1
1867	c1
1880	c1
1885	c1
1886	c1
1887	c1
1888	c1
1889	c1
1891	c1
1894	c1
1897	c1
1909	c1
1916	c1
1920	c1
1929	c1
1930	c1
1931	c1
1932	c1
1948	c1
1957	c1
1962	c1
1972	c1
1977	c1
1992	c1
1995	c1
1996	c1
2000	c1
2003	c1
2013	c1
2018	c1
2020	c1
2023	c1
2038	c1
2050	c1
2055	c1
2057	c1
2058	c1
2061	c1
2064	c1
2074	c1
2076	c1
2078	c1
2079	c1
2088	c1
2089	c1
2093	c1
2094	c1
2097	c1
2098	c1
2101	c1
