Iteration: 1, 
No. of Clusters: 50, Density: 0.32891944, Entropy: 2.7627282, Fmeasure: 0.16181028
UID	ClusterID
492	c1
580	c1
589	c1
618	c1
630	c1
693	c1
709	c1
744	c1
813	c1
879	c1
908	c1
909	c1
923	c1
1116	c1
1247	c1
1249	c1
1259	c1
1282	c1
1343	c1
1389	c1
1418	c1
1451	c1
1532	c1
1534	c1
1625	c1
1727	c1
1729	c1
1752	c1
1848	c1
1920	c1
1932	c1
1962	c1
1972	c1
1977	c1
1988	c1
2038	c1
2050	c1
2055	c1
2076	c1
2088	c1
2101	c1
2121	c1
2132	c1
2215	c1
2234	c1
2289	c1
2293	c1
2297	c1
2339	c1
2355	c1
2396	c1
2401	c1
2410	c1
2417	c1
2422	c1
2439	c1
2444	c1
2467	c1
2493	c1
2494	c1
2501	c1
2534	c1
2540	c1
2542	c1
2552	c1
2571	c1
2578	c1
2580	c1
2591	c1
2594	c1
2613	c1
2614	c1
2624	c1
2628	c1
2641	c1
2664	c1
2679	c1
2681	c1
2684	c1
2694	c1
2704	c1
2716	c1
2745	c1
2757	c1
2765	c1
2771	c1
2794	c1
2802	c1
2813	c1
2819	c1
2828	c1
2844	c1
2887	c1
2912	c1
2913	c1
2923	c1
2958	c1
2967	c1
2983	c1
2993	c1
2998	c1
3006	c1
3019	c1
3057	c1
3060	c1
3095	c1
3133	c1
3164	c1
3170	c1
3191	c1
3195	c1
3234	c1
3258	c1
3288	c1
3328	c1
3329	c1
3337	c1
3352	c1
3378	c1
3385	c1
3390	c1
3397	c1
3403	c1
3413	c1
3475	c1
3478	c1
3484	c1
3486	c1
3489	c1
3508	c1
3515	c1
3538	c1
3579	c1
3587	c1
3588	c1
3591	c1
3643	c1
3645	c1
3660	c1
3663	c1
3664	c1
3668	c1
3669	c1
3681	c1
3683	c1
3693	c1
3701	c1
3702	c1
3738	c1
3748	c1
3756	c1
3772	c1
3773	c1
3806	c1
3807	c1
3808	c1
3813	c1
3847	c1
3862	c1
3892	c1
3895	c1
3900	c1
3905	c1
3907	c1
3916	c1
3926	c1
3932	c1
3942	c1
3947	c1
3950	c1
3956	c1
3966	c1
3976	c1
3978	c1
4018	c1
4040	c1
4044	c1
4045	c1
4047	c1
4062	c1
4064	c1
4078	c1
4084	c1
4091	c1
4115	c1
4125	c1
4146	c1
4161	c1
4175	c1
4180	c1
4181	c1
4193	c1
4194	c1
4195	c1
4200	c1
4226	c1
4241	c1
4256	c1
4259	c1
4270	c1
4317	c1
4326	c1
4332	c1
4334	c1
4336	c1
4340	c1
4350	c1
4353	c1
4358	c1
4364	c1
4386	c1
4389	c1
4395	c1
4399	c1
4405	c1
4415	c1
4416	c1
4421	c1
4428	c1
4430	c1
4454	c1
4458	c1
4470	c1
4472	c1
4474	c1
4486	c1
4487	c1
4488	c1
4504	c1
4520	c1
4526	c1
4530	c1
4536	c1
4567	c1
4574	c1
4578	c1
4586	c1
4587	c1
4598	c1
4608	c1
4609	c1
4611	c1
4621	c1
4631	c1
4639	c1
4645	c1
4668	c1
4671	c1
4674	c1
4675	c1
4678	c1
4680	c1
4693	c1
4696	c1
4720	c1
4727	c1
4746	c1
4758	c1
4785	c1
4791	c1
4802	c1
4805	c1
4807	c1
4808	c1
4817	c1
4822	c1
4827	c1
4840	c1
4847	c1
4853	c1
4873	c1
4878	c1
4884	c1
4890	c1
4893	c1
4896	c1
4904	c1
4909	c1
4916	c1
4927	c1
4963	c1
4973	c1
4977	c1
4979	c1
4980	c1
4981	c1
4996	c1
6	c2
25	c2
30	c2
42	c2
56	c2
65	c2
68	c2
72	c2
78	c2
150	c2
152	c2
162	c2
172	c2
184	c2
191	c2
208	c2
209	c2
214	c2
220	c2
225	c2
229	c2
239	c2
247	c2
255	c2
264	c2
266	c2
274	c2
293	c2
298	c2
316	c2
318	c2
320	c2
329	c2
344	c2
352	c2
357	c2
371	c2
401	c2
408	c2
418	c2
420	c2
437	c2
442	c2
444	c2
486	c2
490	c2
500	c2
514	c2
554	c2
575	c2
595	c2
599	c2
624	c2
645	c2
697	c2
731	c2
739	c2
756	c2
799	c2
832	c2
840	c2
857	c2
876	c2
881	c2
886	c2
891	c2
898	c2
899	c2
900	c2
910	c2
937	c2
947	c2
970	c2
975	c2
995	c2
1011	c2
1054	c2
1095	c2
1153	c2
1195	c2
1256	c2
1266	c2
1273	c2
1299	c2
1302	c2
1325	c2
1335	c2
1356	c2
1409	c2
1413	c2
1421	c2
1428	c2
1448	c2
1487	c2
1533	c2
1621	c2
1627	c2
1636	c2
1639	c2
1695	c2
1733	c2
1768	c2
1803	c2
1884	c2
1901	c2
1990	c2
1998	c2
2000	c2
2007	c2
2176	c2
2257	c2
2295	c2
2312	c2
2346	c2
2378	c2
2380	c2
2454	c2
2462	c2
2480	c2
2509	c2
2511	c2
2538	c2
2610	c2
2625	c2
2701	c2
2724	c2
2850	c2
2944	c2
2959	c2
2992	c2
3101	c2
3119	c2
3128	c2
3226	c2
3255	c2
3269	c2
3284	c2
3441	c2
3659	c2
3988	c2
4111	c2
4182	c2
4274	c2
4726	c2
87	c3
232	c3
646	c3
779	c3
896	c3
1059	c3
1089	c3
1149	c3
1190	c3
1271	c3
1545	c3
1547	c3
1642	c3
2261	c3
3438	c3
104	c4
378	c4
455	c4
460	c4
467	c4
524	c4
607	c4
641	c4
890	c4
1522	c4
1686	c4
2471	c4
2527	c4
2579	c4
2677	c4
3395	c4
3970	c4
4079	c4
4583	c4
66	c5
324	c5
511	c5
1265	c5
1431	c5
2881	c5
3638	c5
3914	c5
4029	c5
4432	c5
132	c6
178	c6
195	c6
261	c6
289	c6
306	c6
308	c6
311	c6
312	c6
367	c6
377	c6
392	c6
395	c6
410	c6
416	c6
435	c6
449	c6
463	c6
468	c6
480	c6
483	c6
506	c6
510	c6
549	c6
555	c6
558	c6
567	c6
573	c6
590	c6
593	c6
610	c6
611	c6
621	c6
633	c6
635	c6
643	c6
648	c6
658	c6
664	c6
665	c6
668	c6
674	c6
676	c6
681	c6
686	c6
694	c6
698	c6
700	c6
701	c6
715	c6
716	c6
717	c6
718	c6
723	c6
724	c6
728	c6
729	c6
732	c6
735	c6
743	c6
746	c6
748	c6
750	c6
754	c6
759	c6
771	c6
776	c6
780	c6
789	c6
790	c6
800	c6
801	c6
806	c6
810	c6
812	c6
818	c6
827	c6
835	c6
838	c6
843	c6
846	c6
847	c6
848	c6
851	c6
852	c6
856	c6
860	c6
861	c6
864	c6
867	c6
870	c6
871	c6
877	c6
878	c6
884	c6
894	c6
907	c6
919	c6
931	c6
934	c6
935	c6
940	c6
941	c6
942	c6
946	c6
950	c6
954	c6
955	c6
960	c6
961	c6
962	c6
965	c6
969	c6
978	c6
982	c6
990	c6
991	c6
992	c6
996	c6
998	c6
1005	c6
1006	c6
1008	c6
1009	c6
1013	c6
1016	c6
1022	c6
1024	c6
1025	c6
1026	c6
1028	c6
1029	c6
1031	c6
1034	c6
1037	c6
1039	c6
1042	c6
1053	c6
1061	c6
1062	c6
1064	c6
1065	c6
1067	c6
1068	c6
1069	c6
1070	c6
1071	c6
1075	c6
1076	c6
1077	c6
1078	c6
1079	c6
1081	c6
1083	c6
1084	c6
1086	c6
1088	c6
1090	c6
1091	c6
1092	c6
1098	c6
1103	c6
1104	c6
1109	c6
1110	c6
1112	c6
1114	c6
1117	c6
1119	c6
1124	c6
1126	c6
1127	c6
1128	c6
1129	c6
1131	c6
1135	c6
1140	c6
1143	c6
1147	c6
1148	c6
1150	c6
1151	c6
1152	c6
1155	c6
1157	c6
1158	c6
1162	c6
1163	c6
1164	c6
1166	c6
1169	c6
1174	c6
1175	c6
1176	c6
1178	c6
1181	c6
1182	c6
1183	c6
1188	c6
1194	c6
1199	c6
1202	c6
1204	c6
1206	c6
1207	c6
1208	c6
1209	c6
1211	c6
1214	c6
1215	c6
1216	c6
1217	c6
1218	c6
1225	c6
1228	c6
1231	c6
1236	c6
1237	c6
1241	c6
1242	c6
1243	c6
1248	c6
1254	c6
1257	c6
1260	c6
1261	c6
1263	c6
1267	c6
1272	c6
1278	c6
1281	c6
1283	c6
1284	c6
1287	c6
1288	c6
1290	c6
1293	c6
1294	c6
1296	c6
1297	c6
1301	c6
1303	c6
1304	c6
1305	c6
1308	c6
1310	c6
1311	c6
1312	c6
1318	c6
1322	c6
1327	c6
1329	c6
1330	c6
1331	c6
1332	c6
1334	c6
1342	c6
1344	c6
1345	c6
1347	c6
1348	c6
1351	c6
1352	c6
1353	c6
1354	c6
1355	c6
1357	c6
1360	c6
1362	c6
1364	c6
1365	c6
1366	c6
1367	c6
1369	c6
1370	c6
1371	c6
1372	c6
1374	c6
1376	c6
1379	c6
1380	c6
1381	c6
1388	c6
1391	c6
1394	c6
1395	c6
1397	c6
1398	c6
1399	c6
1403	c6
1404	c6
1407	c6
1415	c6
1419	c6
1422	c6
1426	c6
1427	c6
1430	c6
1432	c6
1433	c6
1435	c6
1438	c6
1439	c6
1442	c6
1444	c6
1446	c6
1449	c6
1450	c6
1454	c6
1457	c6
1459	c6
1460	c6
1463	c6
1464	c6
1465	c6
1466	c6
1467	c6
1469	c6
1471	c6
1472	c6
1473	c6
1476	c6
1477	c6
1479	c6
1480	c6
1481	c6
1482	c6
1489	c6
1490	c6
1491	c6
1495	c6
1496	c6
1498	c6
1499	c6
1501	c6
1502	c6
1504	c6
1505	c6
1506	c6
1510	c6
1512	c6
1513	c6
1515	c6
1516	c6
1518	c6
1520	c6
1521	c6
1523	c6
1527	c6
1529	c6
1530	c6
1531	c6
1536	c6
1537	c6
1538	c6
1539	c6
1543	c6
1544	c6
1546	c6
1548	c6
1551	c6
1553	c6
1554	c6
1555	c6
1558	c6
1561	c6
1563	c6
1564	c6
1566	c6
1567	c6
1569	c6
1572	c6
1573	c6
1574	c6
1577	c6
1578	c6
1581	c6
1582	c6
1589	c6
1590	c6
1591	c6
1592	c6
1596	c6
1597	c6
1598	c6
1599	c6
1600	c6
1601	c6
1602	c6
1603	c6
1605	c6
1607	c6
1609	c6
1612	c6
1613	c6
1614	c6
1619	c6
1622	c6
1623	c6
1630	c6
1631	c6
1633	c6
1637	c6
1638	c6
1640	c6
1641	c6
1643	c6
1644	c6
1646	c6
1647	c6
1648	c6
1650	c6
1652	c6
1653	c6
1659	c6
1660	c6
1662	c6
1665	c6
1668	c6
1670	c6
1671	c6
1673	c6
1674	c6
1676	c6
1677	c6
1679	c6
1681	c6
1682	c6
1685	c6
1687	c6
1688	c6
1690	c6
1691	c6
1693	c6
1697	c6
1698	c6
1700	c6
1701	c6
1702	c6
1706	c6
1708	c6
1709	c6
1710	c6
1711	c6
1712	c6
1713	c6
1714	c6
1718	c6
1719	c6
1720	c6
1725	c6
1726	c6
1732	c6
1734	c6
1736	c6
1739	c6
1740	c6
1743	c6
1744	c6
1745	c6
1746	c6
1748	c6
1749	c6
1751	c6
1753	c6
1754	c6
1755	c6
1757	c6
1758	c6
1760	c6
1761	c6
1762	c6
1764	c6
1765	c6
1769	c6
1770	c6
1771	c6
1772	c6
1773	c6
1774	c6
1775	c6
1776	c6
1777	c6
1778	c6
1780	c6
1781	c6
1783	c6
1785	c6
1786	c6
1787	c6
1788	c6
1790	c6
1795	c6
1796	c6
1798	c6
1800	c6
1801	c6
1802	c6
1804	c6
1805	c6
1806	c6
1807	c6
1808	c6
1810	c6
1811	c6
1813	c6
1816	c6
1818	c6
1821	c6
1822	c6
1823	c6
1824	c6
1825	c6
1826	c6
1827	c6
1829	c6
1830	c6
1831	c6
1832	c6
1833	c6
1836	c6
1838	c6
1841	c6
1842	c6
1845	c6
1846	c6
1847	c6
1849	c6
1852	c6
1853	c6
1854	c6
1855	c6
1857	c6
1858	c6
1859	c6
1860	c6
1861	c6
1863	c6
1864	c6
1865	c6
1866	c6
1867	c6
1868	c6
1869	c6
1870	c6
1871	c6
1872	c6
1874	c6
1875	c6
1877	c6
1878	c6
1879	c6
1880	c6
1881	c6
1883	c6
1885	c6
1886	c6
1887	c6
1889	c6
1890	c6
1892	c6
1895	c6
1897	c6
1898	c6
1899	c6
1900	c6
1902	c6
1903	c6
1904	c6
1905	c6
1906	c6
1907	c6
1909	c6
1910	c6
1911	c6
1912	c6
1915	c6
1916	c6
1917	c6
1918	c6
1919	c6
1921	c6
1922	c6
1923	c6
1924	c6
1925	c6
1927	c6
1928	c6
1930	c6
1931	c6
1934	c6
1935	c6
1937	c6
1938	c6
1940	c6
