Iteration: 1, 
No. of Clusters: 150, Density: 0.29025614, Entropy: 2.4028993, Fmeasure: 0.265514
UID	ClusterID
358	c1
580	c1
618	c1
666	c1
693	c1
744	c1
903	c1
908	c1
947	c1
983	c1
1111	c1
1210	c1
1230	c1
1247	c1
1249	c1
1259	c1
1274	c1
1418	c1
1431	c1
1486	c1
1507	c1
1508	c1
1534	c1
1625	c1
1632	c1
1729	c1
1752	c1
1920	c1
1988	c1
2038	c1
2058	c1
2061	c1
2078	c1
2089	c1
2118	c1
2132	c1
2154	c1
2177	c1
2234	c1
2355	c1
2379	c1
2401	c1
2410	c1
2439	c1
2493	c1
2534	c1
2591	c1
2594	c1
2628	c1
2664	c1
2745	c1
2757	c1
2881	c1
2958	c1
2983	c1
2998	c1
3022	c1
3060	c1
3095	c1
3170	c1
3192	c1
3273	c1
3329	c1
3385	c1
3397	c1
3413	c1
3486	c1
3489	c1
3538	c1
3554	c1
3587	c1
3643	c1
3645	c1
3660	c1
3664	c1
3681	c1
3754	c1
3788	c1
3808	c1
3813	c1
3892	c1
3914	c1
3966	c1
4029	c1
4060	c1
4064	c1
4078	c1
4104	c1
4115	c1
4125	c1
4161	c1
4170	c1
4194	c1
4259	c1
4317	c1
4332	c1
4336	c1
4350	c1
4358	c1
4386	c1
4389	c1
4416	c1
4428	c1
4432	c1
4454	c1
4458	c1
4474	c1
4485	c1
4486	c1
4530	c1
4567	c1
4574	c1
4586	c1
4587	c1
4609	c1
4621	c1
4645	c1
4669	c1
4674	c1
4746	c1
4749	c1
4802	c1
4822	c1
4840	c1
4873	c1
4890	c1
4893	c1
4963	c1
4973	c1
4977	c1
4979	c1
4980	c1
4981	c1
4985	c1
971	c2
1283	c2
1616	c2
1666	c2
1675	c2
1806	c2
2064	c2
2403	c2
2847	c2
3263	c2
3313	c2
4234	c2
4406	c2
4602	c2
4712	c2
4801	c2
906	c3
1519	c3
1763	c3
3114	c3
3270	c3
3375	c3
3391	c3
3513	c3
4306	c3
4322	c3
4508	c3
