Iteration: 1, 
No. of Clusters: 70, Density: 0.3257963, Entropy: 2.6812193, Fmeasure: 0.1848644
UID	ClusterID
476	c1
492	c1
580	c1
618	c1
649	c1
674	c1
693	c1
704	c1
709	c1
744	c1
756	c1
813	c1
908	c1
1041	c1
1055	c1
1111	c1
1116	c1
1172	c1
1210	c1
1230	c1
1247	c1
1259	c1
1343	c1
1389	c1
1402	c1
1418	c1
1431	c1
1458	c1
1508	c1
1519	c1
1532	c1
1534	c1
1625	c1
1632	c1
1686	c1
1700	c1
1727	c1
1729	c1
1752	c1
1763	c1
1820	c1
1888	c1
1920	c1
1972	c1
1977	c1
1988	c1
2018	c1
2038	c1
2058	c1
2078	c1
2085	c1
2089	c1
2132	c1
2177	c1
2206	c1
2215	c1
2218	c1
2234	c1
2293	c1
2297	c1
2339	c1
2340	c1
2341	c1
2355	c1
2401	c1
2410	c1
2422	c1
2439	c1
2444	c1
2467	c1
2471	c1
2472	c1
2493	c1
2494	c1
2495	c1
2501	c1
2505	c1
2516	c1
2527	c1
2540	c1
2548	c1
2552	c1
2578	c1
2580	c1
2591	c1
2594	c1
2607	c1
2613	c1
2628	c1
2641	c1
2664	c1
2679	c1
2681	c1
2745	c1
2757	c1
2802	c1
2813	c1
2819	c1
2828	c1
2844	c1
2862	c1
2875	c1
2881	c1
2902	c1
2912	c1
2913	c1
2923	c1
2958	c1
2967	c1
2978	c1
2979	c1
2983	c1
2993	c1
2998	c1
3006	c1
3065	c1
3114	c1
3133	c1
3164	c1
3170	c1
3191	c1
3193	c1
3234	c1
3315	c1
3329	c1
3337	c1
3375	c1
3391	c1
3395	c1
3403	c1
3413	c1
3434	c1
3475	c1
3484	c1
3486	c1
3489	c1
3513	c1
3515	c1
3538	c1
3554	c1
3579	c1
3588	c1
3595	c1
3603	c1
3643	c1
3645	c1
3660	c1
3663	c1
3681	c1
3682	c1
3683	c1
3693	c1
3702	c1
3704	c1
3747	c1
3748	c1
3754	c1
3756	c1
3788	c1
3789	c1
3806	c1
3813	c1
3826	c1
3862	c1
3905	c1
3907	c1
3914	c1
3916	c1
3920	c1
3926	c1
3956	c1
3966	c1
3970	c1
3978	c1
4018	c1
4029	c1
4040	c1
4047	c1
4049	c1
4060	c1
4064	c1
4078	c1
4084	c1
4091	c1
4104	c1
4115	c1
4125	c1
4160	c1
4161	c1
4170	c1
4180	c1
4181	c1
4193	c1
4194	c1
4200	c1
4241	c1
4256	c1
4269	c1
4309	c1
4322	c1
4332	c1
4334	c1
4336	c1
4340	c1
4350	c1
4358	c1
4382	c1
4386	c1
4389	c1
4405	c1
4416	c1
4417	c1
4421	c1
4432	c1
4454	c1
4458	c1
4470	c1
4472	c1
4474	c1
4488	c1
4508	c1
4526	c1
4530	c1
4567	c1
4568	c1
4569	c1
4574	c1
4576	c1
4583	c1
4586	c1
4587	c1
4608	c1
4609	c1
4638	c1
4645	c1
4668	c1
4669	c1
4671	c1
4674	c1
4680	c1
4693	c1
4727	c1
4735	c1
4746	c1
4758	c1
4759	c1
4799	c1
4805	c1
4808	c1
4817	c1
4822	c1
4830	c1
4852	c1
4853	c1
4873	c1
4878	c1
4890	c1
4893	c1
4904	c1
4916	c1
4942	c1
4963	c1
4977	c1
4979	c1
4981	c1
4985	c1
4990	c1
4997	c1
33	c2
79	c2
121	c2
183	c2
187	c2
284	c2
322	c2
380	c2
402	c2
410	c2
516	c2
553	c2
571	c2
598	c2
742	c2
896	c2
968	c2
