Iteration: 1, 
No. of Clusters: 25, Density: 0.4794201, Entropy: 3.3300998, Fmeasure: 0.06586725
UID	ClusterID
1	c1
40	c1
104	c1
116	c1
198	c1
214	c1
237	c1
239	c1
252	c1
258	c1
270	c1
345	c1
360	c1
361	c1
367	c1
371	c1
378	c1
398	c1
415	c1
420	c1
430	c1
432	c1
449	c1
458	c1
459	c1
467	c1
480	c1
492	c1
510	c1
539	c1
577	c1
580	c1
594	c1
602	c1
614	c1
629	c1
646	c1
655	c1
658	c1
663	c1
679	c1
680	c1
681	c1
709	c1
724	c1
729	c1
737	c1
740	c1
750	c1
756	c1
780	c1
801	c1
814	c1
830	c1
837	c1
845	c1
851	c1
856	c1
866	c1
883	c1
889	c1
906	c1
907	c1
909	c1
923	c1
957	c1
964	c1
967	c1
972	c1
977	c1
1012	c1
1028	c1
1038	c1
1041	c1
1046	c1
1055	c1
1064	c1
1077	c1
1084	c1
1104	c1
1105	c1
1111	c1
1112	c1
1114	c1
1115	c1
1116	c1
1119	c1
1122	c1
1129	c1
1138	c1
1162	c1
1163	c1
1169	c1
1175	c1
1209	c1
1210	c1
1235	c1
1254	c1
1259	c1
1279	c1
1331	c1
1341	c1
1345	c1
1353	c1
1367	c1
1370	c1
1389	c1
1395	c1
1398	c1
1410	c1
1418	c1
1427	c1
1433	c1
1459	c1
1465	c1
1494	c1
1496	c1
1498	c1
1508	c1
1515	c1
1519	c1
1523	c1
1524	c1
1532	c1
1538	c1
1548	c1
1565	c1
1571	c1
1585	c1
1587	c1
1591	c1
1597	c1
1601	c1
1608	c1
1616	c1
1624	c1
1631	c1
1632	c1
1633	c1
1643	c1
1663	c1
1666	c1
1675	c1
1679	c1
1686	c1
1689	c1
1699	c1
1712	c1
1714	c1
1717	c1
1725	c1
1729	c1
1746	c1
1757	c1
1761	c1
1763	c1
1767	c1
1788	c1
1792	c1
1796	c1
1799	c1
1804	c1
1811	c1
1813	c1
1830	c1
1838	c1
1852	c1
1864	c1
1865	c1
1885	c1
1887	c1
1894	c1
1897	c1
1915	c1
1916	c1
1920	c1
1929	c1
1931	c1
1932	c1
1962	c1
1977	c1
1995	c1
2003	c1
2030	c1
2038	c1
2055	c1
2057	c1
2058	c1
2074	c1
2078	c1
2079	c1
2088	c1
2089	c1
2097	c1
2098	c1
2113	c1
2121	c1
2132	c1
2152	c1
2169	c1
2171	c1
2177	c1
2183	c1
2193	c1
2194	c1
2208	c1
2215	c1
2218	c1
2245	c1
2263	c1
2264	c1
2285	c1
2289	c1
2294	c1
2297	c1
2299	c1
2302	c1
2320	c1
2324	c1
2333	c1
2338	c1
2339	c1
2341	c1
2350	c1
2352	c1
2355	c1
2357	c1
2360	c1
2377	c1
2379	c1
2381	c1
2386	c1
2389	c1
2395	c1
2396	c1
2402	c1
2403	c1
2410	c1
2412	c1
2422	c1
2424	c1
2427	c1
2449	c1
2455	c1
2459	c1
2461	c1
2471	c1
2472	c1
2488	c1
2491	c1
2493	c1
2495	c1
2501	c1
2503	c1
2515	c1
2516	c1
2527	c1
2534	c1
2540	c1
2542	c1
2545	c1
2548	c1
2552	c1
2554	c1
2557	c1
2565	c1
2578	c1
2581	c1
2591	c1
2594	c1
2607	c1
2608	c1
2609	c1
2613	c1
2614	c1
2617	c1
2627	c1
2628	c1
2634	c1
2642	c1
2647	c1
2664	c1
2679	c1
